sex,age,race,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid,r_charge_degree,r_charge_desc,is_violent_recid,vr_charge_degree,vr_charge_desc,two_year_recid,dob_year,event_date_day,event_date_month,event_date_year
Male,33,Hispanic,M,traffic,0,0,0,1,0,NA,NA,0,NA,NA,0,1982,7,2,2014
Male,42,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1974,30,5,2013
Male,31,African-American,F,other,0,0,0,3,1,F3,other,0,NA,NA,1,1985,2,1,2013
Male,22,African-American,M,violence,0,0,0,0,1,M2,traffic,0,NA,NA,1,1993,11,3,2013
Male,27,African-American,F,drugs,0,0,0,3,1,F3,traffic,0,NA,NA,1,1988,14,11,2014
Male,24,African-American,F,other,0,0,1,1,1,M2,traffic,0,NA,NA,1,1992,5,8,2014
Male,21,African-American,F,violence,0,0,0,0,1,M1,violence,1,M1,violence,1,1994,18,12,2013
Male,29,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1986,19,1,2013
Female,58,Caucasian,M,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1957,6,4,2013
Male,21,Hispanic,F,drugs,0,0,1,2,1,M1,other,1,M1,violence,1,1995,30,12,2013
Female,22,African-American,F,robbery,0,0,1,0,1,M2,traffic,0,NA,NA,1,1993,29,1,2014
Male,23,Hispanic,F,other,0,0,0,2,1,M2,traffic,0,NA,NA,1,1993,26,5,2014
Male,33,African-American,M,violence,0,0,1,9,1,M1,other,0,NA,NA,1,1982,18,4,2014
Male,46,Caucasian,M,traffic,0,0,0,2,0,NA,NA,0,NA,NA,0,1970,20,4,2010
Male,22,African-American,F,robbery,0,0,2,0,1,M2,other,0,NA,NA,1,1993,3,12,2014
Male,47,African-American,M,violence,0,0,0,0,1,F3,robbery,0,NA,NA,1,1968,18,10,2014
Male,33,African-American,M,violence,0,0,0,1,1,M2,traffic,0,NA,NA,1,1982,31,1,2014
Male,22,African-American,F,violence,0,0,0,2,1,F3,other,0,NA,NA,0,1993,23,9,2013
Male,30,Caucasian,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1985,11,1,2013
Male,24,African-American,F,robbery,0,0,0,0,1,F3,robbery,0,NA,NA,1,1991,24,5,2013
Male,50,African-American,F,other,0,0,0,7,1,F3,robbery,0,NA,NA,1,1965,18,9,2014
Male,29,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,22,5,2013
Male,26,African-American,F,robbery,0,0,0,5,1,M2,robbery,0,NA,NA,1,1990,25,9,2013
Male,64,Caucasian,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1951,11,1,2013
Male,26,Caucasian,F,other,0,0,0,10,1,M1,drugs,0,NA,NA,1,1989,13,10,2014
Male,30,Hispanic,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1985,9,10,2013
Male,25,African-American,F,robbery,0,0,0,1,0,NA,NA,0,NA,NA,0,1991,17,10,2013
Male,33,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1982,6,8,2013
Female,52,African-American,F,traffic,0,0,0,0,1,M2,other,0,NA,NA,1,1964,21,9,2014
Female,44,Caucasian,M,traffic,0,0,0,0,1,M2,other,1,M1,violence,1,1972,7,4,2013
Male,21,Hispanic,M,violence,0,0,0,0,1,M1,other,1,M1,violence,1,1994,13,4,2013
Male,67,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1949,27,4,2013
Male,45,Hispanic,F,violence,0,0,0,2,0,NA,NA,0,NA,NA,0,1970,25,1,2013
Male,56,Caucasian,F,drugs,0,0,0,4,0,NA,NA,0,NA,NA,0,1959,16,1,2014
Female,41,Hispanic,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1975,30,1,2014
Male,37,African-American,F,other,0,0,0,8,0,NA,NA,0,NA,NA,0,1978,1,3,2013
Male,26,African-American,F,other,0,0,0,2,1,M1,drugs,0,NA,NA,1,1990,26,8,2013
Female,44,Caucasian,M,traffic,0,0,0,1,0,NA,NA,0,NA,NA,0,1972,3,4,2013
Male,53,African-American,F,other,0,0,0,11,0,NA,NA,0,NA,NA,0,1963,18,4,2013
Male,49,Caucasian,F,traffic,0,0,0,2,1,M2,traffic,0,NA,NA,1,1967,9,8,2013
Female,64,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1952,19,8,2013
Male,39,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1976,6,1,2013
Male,52,Caucasian,M,other,0,0,0,4,1,MO3,other,0,NA,NA,1,1964,23,3,2013
Male,38,Caucasian,F,other,0,0,0,1,1,M1,violence,1,M1,violence,1,1977,9,7,2014
Male,25,African-American,M,violence,0,3,1,8,1,M2,traffic,0,NA,NA,1,1990,4,1,2014
Female,37,Caucasian,F,other,0,0,0,2,1,M2,other,0,NA,NA,1,1979,12,12,2014
Male,58,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1957,26,5,2013
Male,35,Hispanic,F,robbery,0,0,0,3,1,M1,violence,1,M1,violence,1,1980,12,3,2014
Female,39,African-American,F,other,0,0,0,1,1,F3,other,0,NA,NA,1,1976,3,3,2014
Male,28,African-American,F,other,0,0,0,4,1,F3,other,0,NA,NA,0,1988,6,3,2012
Male,28,Caucasian,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,24,4,2013
Male,31,Other,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1984,14,8,2013
Male,26,Other,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1990,31,3,2013
Male,22,African-American,F,robbery,0,0,0,1,1,F3,drugs,0,NA,NA,1,1993,13,10,2014
Male,22,African-American,F,drugs,0,0,0,11,1,F3,drugs,1,M1,violence,1,1993,9,12,2014
Male,43,African-American,F,violence,0,0,0,1,1,F3,drugs,0,NA,NA,1,1973,3,8,2014
Male,53,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1963,1,12,2013
Male,26,African-American,M,other,0,0,0,10,1,F3,other,0,NA,NA,1,1990,19,2,2014
Male,38,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1977,15,10,2013
Male,49,Caucasian,F,violence,0,0,0,3,0,NA,NA,0,NA,NA,0,1966,29,3,2014
Male,34,African-American,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1982,5,3,2014
Female,28,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,25,4,2013
Male,31,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1984,29,8,2013
Male,34,African-American,F,drugs,0,0,0,4,1,M2,traffic,0,NA,NA,1,1981,15,8,2013
Male,24,Caucasian,F,other,0,0,0,8,1,M2,traffic,0,NA,NA,0,1991,7,4,2013
Female,40,Caucasian,F,other,0,0,0,3,1,M1,other,0,NA,NA,1,1975,8,1,2014
Female,67,African-American,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1948,27,1,2013
Male,33,African-American,F,other,0,0,0,4,1,F3,robbery,1,F3,violence,1,1982,9,2,2012
Male,22,Caucasian,F,robbery,0,0,0,0,1,M1,robbery,0,NA,NA,1,1993,30,12,2013
Male,24,African-American,M,other,0,0,1,7,1,M1,violence,0,NA,NA,1,1991,22,1,2013
Male,20,African-American,F,other,0,0,0,2,1,M1,other,0,NA,NA,1,1995,24,10,2013
Male,25,African-American,F,drugs,0,1,1,10,1,M1,other,0,NA,NA,1,1990,14,11,2014
Male,33,African-American,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1982,2,2,2014
Male,38,Caucasian,M,drugs,0,0,0,5,1,F3,drugs,0,NA,NA,1,1977,15,1,2013
Male,26,Caucasian,F,other,0,0,0,1,1,M2,traffic,0,NA,NA,1,1989,6,1,2014
Male,56,Caucasian,F,robbery,0,0,0,7,0,NA,NA,0,NA,NA,0,1959,18,2,2014
Female,25,Caucasian,M,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1990,17,11,2013
Male,49,Other,M,violence,0,0,0,0,1,M1,other,1,M1,violence,1,1967,14,5,2013
Male,44,African-American,F,other,0,0,0,6,0,NA,NA,0,NA,NA,0,1971,22,10,2013
Male,46,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1969,5,9,2013
Male,40,Caucasian,M,traffic,0,0,0,3,0,NA,NA,0,NA,NA,0,1975,10,1,2014
Female,34,Other,F,violence,0,0,0,0,1,F2,violence,1,F2,violence,0,1982,5,2,2013
Male,34,Caucasian,F,drugs,0,0,0,5,1,F3,other,0,NA,NA,0,1981,2,2,2013
Male,38,African-American,F,violence,0,0,0,1,1,F3,traffic,0,NA,NA,1,1977,25,12,2013
Male,47,Caucasian,F,robbery,0,0,0,1,1,F3,robbery,0,NA,NA,1,1968,12,4,2013
Female,24,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1991,16,1,2014
Female,27,African-American,M,violence,0,0,0,0,1,M1,other,0,NA,NA,1,1989,19,4,2014
Male,27,Caucasian,F,other,0,0,0,6,1,F2,other,1,F2,other,1,1988,14,5,2014
Male,19,African-American,F,other,0,0,0,0,1,F3,NA,0,NA,NA,1,1996,15,10,2014
Male,31,Hispanic,M,traffic,1,0,0,7,1,F3,traffic,0,NA,NA,1,1984,14,4,2013
Male,23,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1993,25,8,2013
Female,23,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1992,17,4,2013
Male,43,African-American,F,traffic,0,0,0,0,1,M2,other,0,NA,NA,1,1973,13,5,2013
Female,27,African-American,M,violence,0,0,0,3,1,M2,traffic,0,NA,NA,1,1988,23,9,2013
Male,39,African-American,F,drugs,0,0,0,0,1,M1,violence,0,NA,NA,1,1977,16,9,2014
Female,24,African-American,F,robbery,0,0,0,2,1,M2,robbery,0,NA,NA,1,1992,12,1,2014
Male,41,Hispanic,F,traffic,0,0,0,3,0,NA,NA,0,NA,NA,0,1974,12,3,2014
Male,21,Other,F,other,0,0,0,0,1,M2,robbery,0,NA,NA,1,1995,30,10,2013
Male,20,African-American,F,other,0,0,1,1,1,M2,robbery,0,NA,NA,1,1995,23,10,2013
Male,59,African-American,F,other,0,0,0,14,1,F3,violence,1,F3,violence,1,1957,14,3,2014
Male,29,Other,F,other,0,0,0,4,1,M2,other,1,F2,violence,1,1987,3,5,2013
Male,26,African-American,F,other,0,0,1,5,1,M1,drugs,0,NA,NA,1,1989,19,2,2013
Female,39,African-American,F,drugs,0,2,0,22,1,M1,violence,1,F2,violence,1,1976,8,2,2014
Male,49,Caucasian,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1966,24,2,2013
Male,24,African-American,M,violence,0,0,2,2,1,M1,robbery,1,F2,violence,1,1991,21,9,2014
Male,24,African-American,F,robbery,0,0,0,0,1,F3,other,0,NA,NA,1,1991,4,10,2014
Female,49,African-American,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1966,6,1,2013
Female,37,African-American,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1979,11,1,2014
Male,34,African-American,F,drugs,0,0,0,6,1,M2,traffic,0,NA,NA,1,1981,25,10,2013
Male,30,Other,M,violence,0,0,0,0,1,M2,traffic,0,NA,NA,1,1985,6,12,2013
Male,47,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1968,20,9,2013
Male,25,African-American,F,other,0,0,0,3,1,M1,violence,0,NA,NA,1,1991,10,4,2010
Male,28,African-American,F,drugs,0,0,0,2,0,NA,NA,0,NA,NA,0,1987,18,2,2013
Male,28,African-American,M,other,0,0,1,12,1,F1,drugs,0,NA,NA,1,1987,4,1,2014
Male,27,Caucasian,F,drugs,0,0,0,5,1,M2,other,0,NA,NA,1,1988,9,4,2013
Male,25,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1990,29,1,2013
Male,31,African-American,F,other,0,0,0,10,1,M2,traffic,0,NA,NA,1,1984,1,5,2013
Male,20,African-American,M,violence,0,0,0,0,1,M1,drugs,0,NA,NA,1,1995,26,11,2013
Male,31,African-American,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1984,25,2,2013
Male,26,Caucasian,F,robbery,0,3,0,8,1,F3,robbery,1,F3,violence,1,1989,22,3,2013
Male,45,African-American,M,traffic,0,0,0,4,0,NA,NA,0,NA,NA,0,1970,5,4,2013
Female,47,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1968,28,4,2013
Male,27,African-American,M,other,1,2,1,6,0,NA,NA,0,NA,NA,0,1988,2,2,2013
Male,33,Other,F,violence,0,0,0,3,0,NA,NA,0,NA,NA,0,1983,2,9,2013
Male,33,African-American,F,robbery,0,0,0,3,1,M2,robbery,0,NA,NA,1,1982,10,1,2013
Male,41,Caucasian,F,drugs,0,0,0,0,1,M2,robbery,0,NA,NA,1,1974,11,11,2014
Female,39,African-American,F,robbery,0,1,0,6,0,NA,NA,0,NA,NA,0,1976,18,1,2013
Female,61,Caucasian,F,violence,0,0,0,8,1,M1,robbery,0,NA,NA,1,1954,6,5,2013
Male,54,African-American,F,drugs,0,0,0,10,0,NA,NA,0,NA,NA,0,1961,19,3,2013
Male,62,African-American,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1953,23,1,2014
Male,32,African-American,F,robbery,0,0,1,7,1,M1,robbery,0,NA,NA,1,1983,23,1,2013
Male,24,African-American,F,other,0,0,0,3,1,F3,robbery,0,NA,NA,1,1991,8,11,2013
Male,47,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1968,18,3,2013
Male,22,African-American,M,other,0,0,0,5,1,F3,other,1,F2,violence,1,1993,18,12,2013
Female,34,Caucasian,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1981,7,9,2013
Male,26,Caucasian,F,robbery,0,0,0,7,1,M1,violence,0,NA,NA,1,1989,11,1,2013
Male,28,Caucasian,F,traffic,0,0,0,5,0,NA,NA,0,NA,NA,0,1987,14,4,2013
Male,62,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1953,11,10,2013
Male,20,African-American,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1995,9,12,2013
Male,36,African-American,M,other,3,0,2,19,1,F3,drugs,0,NA,NA,1,1979,6,6,2014
Male,45,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1970,28,5,2013
Male,50,African-American,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1965,31,1,2014
Female,26,Caucasian,F,drugs,0,0,0,7,1,M2,robbery,0,NA,NA,1,1989,14,10,2014
Male,21,Hispanic,F,violence,1,0,0,1,1,M1,drugs,1,M1,violence,1,1995,21,9,2013
Male,37,African-American,F,traffic,0,0,0,11,1,M1,drugs,0,NA,NA,1,1978,25,11,2013
Male,57,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1958,27,5,2013
Female,29,Hispanic,F,violence,0,0,0,0,1,M2,other,1,F2,violence,1,1986,19,9,2013
Male,59,Caucasian,F,drugs,0,0,0,2,0,NA,NA,0,NA,NA,0,1956,3,11,2013
Male,27,Hispanic,F,drugs,0,0,0,1,1,M1,violence,1,M1,violence,1,1988,7,1,2012
Male,45,African-American,F,drugs,0,0,0,0,1,F2,drugs,0,NA,NA,1,1971,8,10,2014
Male,20,Other,F,other,0,0,0,0,1,M1,drugs,0,NA,NA,1,1995,22,11,2014
Male,38,Other,F,robbery,0,0,0,2,0,NA,NA,0,NA,NA,0,1977,26,3,2014
Male,30,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1985,6,2,2014
Male,21,Caucasian,M,violence,0,0,0,0,1,M1,other,0,NA,NA,1,1994,28,4,2014
Male,30,Hispanic,M,other,0,0,0,6,1,F3,traffic,0,NA,NA,1,1986,22,3,2013
Male,35,African-American,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1981,14,2,2013
Male,39,African-American,M,violence,0,0,0,3,1,M1,violence,0,NA,NA,0,1976,26,1,2013
Female,20,African-American,F,robbery,1,0,0,1,1,M2,robbery,0,NA,NA,1,1996,11,2,2014
Male,23,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,15,8,2013
Male,22,African-American,M,violence,0,0,0,2,1,M1,violence,1,M2,violence,1,1993,14,1,2013
Male,26,African-American,F,robbery,0,0,0,2,1,M1,violence,1,M1,violence,1,1990,4,10,2013
Male,23,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,3,8,2013
Male,52,African-American,F,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1964,29,10,2013
Male,40,Caucasian,F,robbery,0,0,0,1,0,NA,NA,0,NA,NA,0,1976,14,8,2013
Male,51,African-American,M,traffic,0,0,0,8,1,M1,other,0,NA,NA,1,1964,1,11,2014
Male,29,Caucasian,F,other,1,0,1,9,1,F3,drugs,0,NA,NA,1,1986,2,4,2013
Male,22,Hispanic,F,robbery,0,0,0,0,1,F3,drugs,0,NA,NA,1,1993,30,6,2014
Female,26,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1989,25,1,2014
Female,57,Caucasian,F,drugs,0,0,0,1,1,M2,traffic,0,NA,NA,1,1959,18,2,2013
Male,49,Caucasian,M,drugs,0,0,0,12,0,NA,NA,0,NA,NA,0,1967,8,2,2013
Male,30,Caucasian,M,other,0,0,0,1,1,M1,violence,1,M1,violence,1,1985,12,4,2013
Female,37,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1978,17,5,2013
Female,36,Hispanic,M,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1979,6,4,2013
Male,20,African-American,F,other,1,0,1,1,1,M1,violence,0,NA,NA,1,1996,24,4,2014
Male,22,African-American,F,other,0,0,0,1,1,M2,traffic,0,NA,NA,1,1994,23,4,2014
Male,33,African-American,F,traffic,0,0,0,3,0,NA,NA,0,NA,NA,0,1982,10,4,2013
Female,23,Other,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,15,2,2014
Male,39,Caucasian,F,robbery,0,0,0,10,1,F3,other,0,NA,NA,1,1977,16,4,2013
Male,58,African-American,M,other,0,0,0,12,1,M2,robbery,0,NA,NA,1,1958,23,11,2013
Male,22,African-American,F,drugs,0,0,0,0,1,M2,other,0,NA,NA,1,1994,27,10,2013
Male,31,African-American,M,violence,0,0,0,5,1,F3,drugs,0,NA,NA,0,1984,15,4,2013
Female,57,Hispanic,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1958,5,5,2013
Male,26,African-American,F,traffic,0,0,0,4,1,M2,traffic,0,NA,NA,0,1989,21,1,2013
Male,27,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1988,27,9,2013
Male,27,African-American,F,robbery,0,0,0,12,1,M1,violence,1,M1,violence,1,1989,2,12,2013
Male,34,African-American,F,other,0,0,1,3,1,F1,violence,1,F1,violence,1,1982,6,2,2013
Male,56,Caucasian,F,violence,0,0,0,3,0,NA,NA,0,NA,NA,0,1960,9,3,2013
Male,42,African-American,M,other,0,0,0,17,1,M1,drugs,0,NA,NA,1,1973,7,1,2013
Male,26,African-American,M,traffic,0,0,0,4,0,NA,NA,0,NA,NA,0,1989,29,10,2012
Male,59,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1956,11,3,2014
Male,34,African-American,F,other,0,0,0,0,1,M1,NA,0,NA,NA,1,1982,22,7,2014
Male,29,African-American,F,drugs,0,0,0,6,1,M2,traffic,0,NA,NA,1,1986,29,10,2013
Female,26,Hispanic,M,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1990,5,12,2013
Female,23,African-American,F,other,0,0,0,0,1,M2,traffic,0,NA,NA,1,1993,1,8,2014
Male,23,African-American,F,robbery,0,0,0,1,1,F3,robbery,0,NA,NA,1,1992,17,1,2013
Female,39,Caucasian,F,robbery,0,1,0,11,1,F3,robbery,0,NA,NA,1,1976,19,3,2014
Female,21,African-American,F,robbery,1,0,0,1,1,M2,robbery,1,F2,other,1,1994,5,11,2012
Male,19,African-American,F,other,3,0,0,2,1,F2,robbery,0,NA,NA,1,1996,29,10,2013
Female,62,Caucasian,F,violence,0,0,0,2,1,M1,drugs,0,NA,NA,1,1953,24,10,2013
Male,25,Hispanic,F,other,0,1,1,2,1,M2,traffic,0,NA,NA,1,1990,5,6,2014
Male,21,African-American,F,robbery,0,0,0,0,1,M2,traffic,0,NA,NA,1,1994,18,1,2013
Male,26,Caucasian,M,drugs,0,0,0,9,1,M1,other,1,M2,violence,1,1989,24,3,2013
Male,52,African-American,M,violence,0,0,0,4,0,NA,NA,0,NA,NA,0,1964,23,6,2013
Male,21,African-American,F,other,0,0,0,1,1,F2,robbery,1,F2,robbery,1,1994,13,2,2013
Male,57,Caucasian,F,violence,0,0,0,3,0,NA,NA,0,NA,NA,0,1958,15,1,2013
Male,26,African-American,F,robbery,0,0,0,4,1,F3,drugs,0,NA,NA,1,1990,13,2,2014
Male,30,African-American,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1985,2,3,2014
Male,25,African-American,F,robbery,0,0,0,4,1,M1,drugs,1,F1,violence,1,1990,8,4,2013
Male,26,African-American,F,traffic,0,0,1,2,0,NA,NA,0,NA,NA,0,1989,3,5,2013
Male,31,African-American,M,violence,3,0,1,15,1,M2,traffic,0,NA,NA,1,1984,11,1,2013
Male,35,Caucasian,F,other,0,0,0,8,1,M2,other,0,NA,NA,1,1980,24,7,2013
Male,22,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1993,9,1,2013
Male,23,Caucasian,M,violence,0,1,0,4,1,F1,drugs,0,NA,NA,1,1992,3,10,2013
Male,44,Hispanic,M,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1971,11,1,2013
Male,27,African-American,F,traffic,0,0,0,1,1,M2,traffic,0,NA,NA,1,1988,16,3,2014
Male,34,Caucasian,F,robbery,0,0,0,13,0,NA,NA,0,NA,NA,0,1981,16,5,2013
Male,53,African-American,F,drugs,0,0,0,8,1,F3,drugs,0,NA,NA,1,1962,21,11,2013
Male,35,African-American,F,other,0,0,0,16,1,M2,traffic,0,NA,NA,1,1980,19,2,2013
Male,30,African-American,F,traffic,0,0,0,0,1,M2,traffic,0,NA,NA,1,1985,6,12,2013
Male,23,African-American,F,other,0,0,0,2,1,M1,drugs,0,NA,NA,1,1992,24,8,2013
Male,34,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1981,17,11,2013
Female,41,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1975,9,1,2014
Male,19,African-American,F,robbery,1,0,0,1,1,F3,robbery,0,NA,NA,1,1997,13,6,2014
Male,29,African-American,F,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1986,20,11,2013
Male,27,Caucasian,F,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1989,17,3,2012
Male,26,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1989,4,2,2014
Male,30,African-American,F,traffic,0,0,0,3,0,NA,NA,0,NA,NA,0,1985,20,9,2013
Female,25,Caucasian,M,other,0,0,0,1,1,M2,robbery,0,NA,NA,1,1990,27,7,2013
Male,21,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1995,28,10,2013
Male,25,Caucasian,F,other,0,0,0,2,1,F3,robbery,0,NA,NA,1,1990,10,1,2014
Female,30,Caucasian,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1986,20,7,2013
Female,20,African-American,F,other,1,0,0,1,0,NA,NA,0,NA,NA,0,1995,20,11,2013
Male,33,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1982,1,12,2013
Male,29,African-American,F,other,1,2,0,6,1,M1,robbery,0,NA,NA,1,1986,31,7,2013
Male,20,African-American,M,violence,0,0,0,1,1,M1,violence,1,M1,violence,1,1995,7,11,2013
Male,38,Caucasian,M,violence,0,0,0,0,1,M1,violence,1,M1,violence,1,1977,27,1,2013
Female,29,African-American,F,robbery,0,0,0,2,0,NA,NA,0,NA,NA,0,1987,6,12,2012
Male,24,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1991,1,3,2013
Male,38,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1977,26,3,2013
Male,34,African-American,F,robbery,0,0,0,5,1,M2,traffic,0,NA,NA,1,1981,25,4,2013
Female,22,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1993,1,6,2013
Male,23,Caucasian,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1993,24,5,2013
Male,25,Caucasian,F,violence,0,0,0,0,1,F2,violence,1,F2,violence,1,1991,12,12,2014
Male,38,African-American,M,violence,0,0,0,7,0,NA,NA,0,NA,NA,0,1978,27,3,2013
Male,42,African-American,F,other,0,1,0,5,1,M1,violence,0,NA,NA,1,1973,18,4,2013
Female,28,African-American,M,other,0,0,0,9,1,F2,drugs,1,F3,violence,1,1987,25,7,2013
Male,23,Caucasian,M,violence,0,0,0,0,1,M1,violence,0,NA,NA,1,1992,14,1,2013
Male,53,African-American,F,violence,0,0,0,5,0,NA,NA,0,NA,NA,0,1962,1,2,2013
Male,27,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1988,6,1,2013
Male,43,Caucasian,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1973,16,7,2013
Male,67,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1949,2,11,2013
Male,66,Other,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1949,5,3,2014
Male,47,African-American,F,drugs,0,0,0,4,1,F3,drugs,1,F2,traffic,1,1968,7,5,2013
Male,45,African-American,F,violence,0,0,0,1,1,MO3,other,0,NA,NA,1,1970,2,8,2013
Male,30,African-American,F,other,2,0,0,8,1,M1,violence,1,M1,violence,0,1985,26,3,2013
Male,58,African-American,F,robbery,0,0,0,16,1,F3,robbery,0,NA,NA,0,1957,30,1,2013
Female,21,African-American,F,robbery,0,0,0,0,1,M2,drugs,0,NA,NA,1,1995,24,4,2013
Male,29,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1986,30,9,2013
Male,67,Caucasian,F,robbery,0,0,0,1,0,NA,NA,0,NA,NA,0,1948,5,4,2013
Male,54,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1962,26,1,2013
Male,37,Caucasian,M,violence,0,0,0,4,1,F3,drugs,0,NA,NA,1,1978,7,2,2013
Male,21,Caucasian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1994,1,3,2013
Female,23,African-American,F,violence,0,0,0,0,1,M1,other,0,NA,NA,0,1992,4,5,2013
Male,23,African-American,M,drugs,0,0,1,4,1,M1,drugs,0,NA,NA,1,1993,25,11,2013
Male,24,African-American,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1991,10,3,2014
Male,29,African-American,F,drugs,0,0,0,7,1,M1,drugs,0,NA,NA,1,1987,6,5,2014
Male,20,Asian,F,robbery,0,1,0,2,1,F1,violence,1,F1,violence,1,1996,8,7,2014
Male,20,Caucasian,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1995,11,2,2014
Female,35,African-American,F,drugs,0,0,0,0,1,MO3,other,0,NA,NA,1,1981,13,2,2013
Male,57,Other,F,drugs,0,0,0,10,1,F3,robbery,0,NA,NA,1,1958,27,4,2013
Male,22,Hispanic,F,robbery,0,0,0,0,1,M1,drugs,0,NA,NA,1,1993,9,5,2013
